date,hour_utc,price
2014-01-20,21,50.1
2014-01-20,22,38.71
2014-01-20,23,29.5
2014-01-21,0,27.01
2014-01-21,1,26.67
2014-01-21,2,27.2
2014-01-21,3,25.28
2014-01-21,4,27.0
2014-01-21,5,32.32
2014-01-21,6,46.28
2014-01-21,7,65.65
2014-01-21,8,63.34
2014-01-21,9,65.69
2014-01-21,10,65.47
2014-01-21,11,66.0
2014-01-21,12,64.41
2014-01-21,13,62.0
2014-01-21,14,58.54
2014-01-21,15,55.5
2014-01-21,16,59.4
2014-01-21,17,67.04
2014-01-21,18,72.09
2014-01-21,19,63.23
2014-01-21,20,58.5
2014-01-21,21,46.99
2014-01-21,22,42.21
2014-01-21,23,30.93
2014-01-22,0,33.0
2014-01-22,1,32.0
2014-01-22,2,30.0
2014-01-22,3,28.3
2014-01-22,4,29.5
2014-01-22,5,33.46
2014-01-22,6,46.0
2014-01-22,7,62.2
2014-01-22,8,62.62
2014-01-22,9,62.0
2014-01-22,10,60.5
2014-01-22,11,61.42
2014-01-22,12,58.6
2014-01-22,13,58.57
2014-01-22,14,56.0
2014-01-22,15,54.0
2014-01-22,16,58.48
2014-01-22,17,66.0
2014-01-22,18,68.9
2014-01-22,19,63.82
2014-01-22,20,65.09
2014-01-22,21,62.01
2014-01-22,22,42.22
2014-01-22,23,30.6
2014-01-23,0,32.24
2014-01-23,1,31.23
2014-01-23,2,29.76
2014-01-23,3,28.5
2014-01-23,4,29.67
2014-01-23,5,32.58
2014-01-23,6,44.1
2014-01-23,7,62.42
2014-01-23,8,61.77
2014-01-23,9,62.19
2014-01-23,10,61.0
2014-01-23,11,59.7
2014-01-23,12,58.0
2014-01-23,13,56.0
2014-01-23,14,52.7
2014-01-23,15,49.56
2014-01-23,16,50.33
2014-01-23,17,55.7
2014-01-23,18,58.4
2014-01-23,19,52.31
2014-01-23,20,67.02
2014-01-23,21,40.05
2014-01-23,22,33.72
2014-01-23,23,27.31
2014-01-24,0,31.67
2014-01-24,1,31.1
2014-01-24,2,30.0
2014-01-24,3,29.08
2014-01-24,4,30.57
2014-01-24,5,32.68
2014-01-24,6,41.29
2014-01-24,7,61.51
2014-01-24,8,64.3
2014-01-24,9,65.1
2014-01-24,10,64.4
2014-01-24,11,63.46
2014-01-24,12,63.1
2014-01-24,13,60.5
2014-01-24,14,55.9
2014-01-24,15,52.27
2014-01-24,16,53.13
2014-01-24,17,60.49
2014-01-24,18,67.1
2014-01-24,19,58.34
2014-01-24,20,54.2
2014-01-24,21,42.13
2014-01-24,22,38.38
2014-01-24,23,33.79
2014-01-25,0,33.0
2014-01-25,1,29.99
2014-01-25,2,29.77
2014-01-25,3,28.28
2014-01-25,4,27.92
2014-01-25,5,26.36
2014-01-25,6,27.43
2014-01-25,7,30.17
2014-01-25,8,34.18
2014-01-25,9,43.0
2014-01-25,10,41.0
2014-01-25,11,38.68
2014-01-25,12,36.95
2014-01-25,13,34.0
2014-01-25,14,33.05
2014-01-25,15,32.93
2014-01-25,16,35.41
2014-01-25,17,45.3
2014-01-25,18,47.04
2014-01-25,19,42.92
2014-01-25,20,34.29
2014-01-25,21,31.9
2014-01-25,22,30.46
2014-01-25,23,23.71
2014-01-26,0,22.81
2014-01-26,1,18.0
2014-01-26,2,15.1
2014-01-26,3,13.0
2014-01-26,4,12.0
2014-01-26,5,13.0
2014-01-26,6,13.0
2014-01-26,7,15.98
2014-01-26,8,20.18
2014-01-26,9,32.59
2014-01-26,10,36.46
2014-01-26,11,37.0
2014-01-26,12,34.42
2014-01-26,13,32.07
2014-01-26,14,31.55
2014-01-26,15,30.5
2014-01-26,16,33.09
2014-01-26,17,42.62
2014-01-26,18,42.4
2014-01-26,19,39.0
2014-01-26,20,33.52
2014-01-26,21,32.5
2014-01-26,22,32.38
2014-01-26,23,24.45
2014-01-27,0,19.3
2014-01-27,1,18.0
2014-01-27,2,14.43
2014-01-27,3,12.6
2014-01-27,4,14.77
2014-01-27,5,22.0
2014-01-27,6,35.27
2014-01-27,7,51.2
2014-01-27,8,54.02
2014-01-27,9,52.49
2014-01-27,10,51.23
2014-01-27,11,52.28
2014-01-27,12,51.4
2014-01-27,13,51.74
2014-01-27,14,49.4
2014-01-27,15,48.72
2014-01-27,16,51.04
2014-01-27,17,61.6
2014-01-27,18,65.1
2014-01-27,19,61.05
2014-01-27,20,52.03
2014-01-27,21,44.06
2014-01-27,22,35.54
2014-01-27,23,31.0
2014-01-28,0,31.7
2014-01-28,1,30.7
2014-01-28,2,29.5
2014-01-28,3,28.04
2014-01-28,4,29.41
2014-01-28,5,31.87
2014-01-28,6,39.89
2014-01-28,7,58.35
2014-01-28,8,61.0
2014-01-28,9,69.05
2014-01-28,10,70.07
2014-01-28,11,72.81
2014-01-28,12,67.25
2014-01-28,13,65.01
2014-01-28,14,64.03
2014-01-28,15,64.9
2014-01-28,16,67.36
2014-01-28,17,74.08
2014-01-28,18,73.78
2014-01-28,19,69.84
2014-01-28,20,59.04
2014-01-28,21,50.01
2014-01-28,22,58.52
2014-01-28,23,29.5
2014-01-29,0,30.5
2014-01-29,1,29.81
2014-01-29,2,28.4
2014-01-29,3,27.0
2014-01-29,4,27.9
2014-01-29,5,30.5
2014-01-29,6,37.18
2014-01-29,7,51.51
2014-01-29,8,52.79
2014-01-29,9,50.0
2014-01-29,10,49.9
2014-01-29,11,46.35
2014-01-29,12,41.69
2014-01-29,13,40.61
2014-01-29,14,43.0
2014-01-29,15,45.93
2014-01-29,16,47.8
2014-01-29,17,53.98
2014-01-29,18,60.0
2014-01-29,19,50.1
2014-01-29,20,47.0
2014-01-29,21,39.07
2014-01-29,22,35.03
2014-01-29,23,30.0
2014-01-30,0,30.77
2014-01-30,1,30.08
2014-01-30,2,29.07
2014-01-30,3,28.99
2014-01-30,4,29.76
2014-01-30,5,31.06
2014-01-30,6,42.19
2014-01-30,7,57.1
2014-01-30,8,58.54
2014-01-30,9,58.54
2014-01-30,10,55.96
2014-01-30,11,53.0
2014-01-30,12,49.8
2014-01-30,13,49.9
2014-01-30,14,50.5
2014-01-30,15,51.25
2014-01-30,16,54.0
2014-01-30,17,60.71
2014-01-30,18,66.48
2014-01-30,19,59.45
2014-01-30,20,50.37
2014-01-30,21,40.58
2014-01-30,22,35.0
2014-01-30,23,32.07
2014-01-31,0,31.69
2014-01-31,1,30.8
2014-01-31,2,29.49
2014-01-31,3,29.1
2014-01-31,4,30.0
2014-01-31,5,32.1
2014-01-31,6,39.0
2014-01-31,7,56.29
2014-01-31,8,60.63
2014-01-31,9,60.13
2014-01-31,10,57.2
2014-01-31,11,55.94
2014-01-31,12,53.23
2014-01-31,13,50.09
2014-01-31,14,47.05
2014-01-31,15,48.66
2014-01-31,16,48.98
2014-01-31,17,58.56
2014-01-31,18,59.07
2014-01-31,19,57.95
2014-01-31,20,43.74
2014-01-31,21,34.67
2014-01-31,22,32.88
2014-01-31,23,28.99
2014-02-01,0,26.96
2014-02-01,1,24.0
2014-02-01,2,20.7
2014-02-01,3,17.96
2014-02-01,4,16.03
2014-02-01,5,15.12
2014-02-01,6,16.49
2014-02-01,7,20.22
2014-02-01,8,23.9
2014-02-01,9,28.91
2014-02-01,10,30.98
2014-02-01,11,32.33
2014-02-01,12,30.31
2014-02-01,13,29.45
2014-02-01,14,28.9
2014-02-01,15,29.58
2014-02-01,16,32.5
2014-02-01,17,42.51
2014-02-01,18,47.88
2014-02-01,19,56.57
2014-02-01,20,36.0
2014-02-01,21,31.5
2014-02-01,22,31.78
2014-02-01,23,27.07
2014-02-02,0,22.0
2014-02-02,1,12.5
2014-02-02,2,19.0
2014-02-02,3,17.1
2014-02-02,4,16.67
2014-02-02,5,15.15
2014-02-02,6,15.95
2014-02-02,7,15.0
2014-02-02,8,24.09
2014-02-02,9,31.58
2014-02-02,10,36.33
2014-02-02,11,38.5
2014-02-02,12,36.36
2014-02-02,13,33.0
2014-02-02,14,30.34
2014-02-02,15,30.04
2014-02-02,16,33.0
2014-02-02,17,42.0
2014-02-02,18,49.01
2014-02-02,19,57.95
2014-02-02,20,49.1
2014-02-02,21,34.43
2014-02-02,22,34.57
2014-02-02,23,28.35
2014-02-03,0,29.62
2014-02-03,1,29.37
2014-02-03,2,27.45
2014-02-03,3,26.0
2014-02-03,4,26.14
2014-02-03,5,29.2
2014-02-03,6,40.86
2014-02-03,7,62.16
2014-02-03,8,64.43
2014-02-03,9,64.05
2014-02-03,10,60.69
2014-02-03,11,57.86
2014-02-03,12,54.32
2014-02-03,13,51.57
2014-02-03,14,50.0
2014-02-03,15,48.6
2014-02-03,16,49.15
2014-02-03,17,56.81
2014-02-03,18,62.74
2014-02-03,19,56.98
2014-02-03,20,51.15
2014-02-03,21,38.23
2014-02-03,22,33.82
2014-02-03,23,29.58
2014-02-04,0,30.06
2014-02-04,1,29.36
2014-02-04,2,28.12
2014-02-04,3,26.98
2014-02-04,4,28.54
2014-02-04,5,30.85
2014-02-04,6,40.19
2014-02-04,7,57.78
2014-02-04,8,56.94
2014-02-04,9,54.89
2014-02-04,10,50.92
2014-02-04,11,49.16
2014-02-04,12,46.21
2014-02-04,13,46.8
2014-02-04,14,45.7
2014-02-04,15,46.95
2014-02-04,16,49.53
2014-02-04,17,58.0
2014-02-04,18,63.3
2014-02-04,19,57.93
2014-02-04,20,52.15
2014-02-04,21,38.4
2014-02-04,22,35.99
2014-02-04,23,30.91
2014-02-05,0,30.43
2014-02-05,1,29.6
2014-02-05,2,27.32
2014-02-05,3,25.63
2014-02-05,4,26.39
2014-02-05,5,29.79
2014-02-05,6,36.6
2014-02-05,7,57.41
2014-02-05,8,54.12
2014-02-05,9,52.68
2014-02-05,10,44.96
2014-02-05,11,41.1
2014-02-05,12,56.57
2014-02-05,13,40.01
2014-02-05,14,40.07
2014-02-05,15,44.93
2014-02-05,16,41.69
2014-02-05,17,66.0
2014-02-05,18,69.01
2014-02-05,19,57.48
2014-02-05,20,57.46
2014-02-05,21,34.98
2014-02-05,22,33.48
2014-02-05,23,26.39
2014-02-06,0,26.4
2014-02-06,1,24.29
2014-02-06,2,21.93
2014-02-06,3,20.0
2014-02-06,4,21.77
2014-02-06,5,25.99
2014-02-06,6,37.6
2014-02-06,7,42.0
2014-02-06,8,42.17
2014-02-06,9,37.8
2014-02-06,10,37.05
2014-02-06,11,37.09
2014-02-06,12,32.61
2014-02-06,13,37.08
2014-02-06,14,43.02
2014-02-06,15,38.26
2014-02-06,16,42.41
2014-02-06,17,52.24
2014-02-06,18,53.09
2014-02-06,19,50.53
2014-02-06,20,54.05
2014-02-06,21,54.01
2014-02-06,22,45.09
2014-02-06,23,30.05
2014-02-07,0,24.07
2014-02-07,1,22.0
2014-02-07,2,17.81
2014-02-07,3,16.2
2014-02-07,4,17.1
2014-02-07,5,23.4
2014-02-07,6,34.27
2014-02-07,7,39.61
2014-02-07,8,40.1
2014-02-07,9,44.92
2014-02-07,10,43.02
2014-02-07,11,37.05
2014-02-07,12,35.04
2014-02-07,13,32.56
2014-02-07,14,30.99
2014-02-07,15,33.69
2014-02-07,16,34.56
2014-02-07,17,50.6
2014-02-07,18,50.53
2014-02-07,19,50.48
2014-02-07,20,33.06
2014-02-07,21,29.94
2014-02-07,22,28.92
2014-02-07,23,23.0
2014-02-08,0,22.39
2014-02-08,1,20.42
2014-02-08,2,17.36
2014-02-08,3,16.8
2014-02-08,4,18.72
2014-02-08,5,22.69
2014-02-08,6,21.99
2014-02-08,7,44.9
2014-02-08,8,52.43
2014-02-08,9,61.92
2014-02-08,10,75.94
2014-02-08,11,130.05
2014-02-08,12,75.08
2014-02-08,13,52.48
2014-02-08,14,50.51
2014-02-08,15,48.05
2014-02-08,16,48.66
2014-02-08,17,80.39
2014-02-08,18,72.55
2014-02-08,19,71.07
2014-02-08,20,63.32
2014-02-08,21,54.03
2014-02-08,22,42.05
2014-02-08,23,18.22
2014-02-09,0,8.87
2014-02-09,1,3.45
2014-02-09,2,1.0
2014-02-09,3,1.3
2014-02-09,4,1.0
2014-02-09,5,0.97
2014-02-09,6,0.84
2014-02-09,7,0.88
2014-02-09,8,9.7
2014-02-09,9,20.8
2014-02-09,10,44.94
2014-02-09,11,51.06
2014-02-09,12,33.47
2014-02-09,13,22.0
2014-02-09,14,16.03
2014-02-09,15,21.0
2014-02-09,16,26.82
2014-02-09,17,52.09
2014-02-09,18,63.94
2014-02-09,19,74.27
2014-02-09,20,52.41
2014-02-09,21,29.49
2014-02-09,22,30.9
2014-02-09,23,22.0
2014-02-10,0,17.04
2014-02-10,1,16.03
2014-02-10,2,14.0
2014-02-10,3,12.48
2014-02-10,4,13.93
2014-02-10,5,23.9
2014-02-10,6,36.73
2014-02-10,7,50.2
2014-02-10,8,50.23
2014-02-10,9,47.22
2014-02-10,10,43.0
2014-02-10,11,41.0
2014-02-10,12,41.35
2014-02-10,13,42.95
2014-02-10,14,45.0
2014-02-10,15,48.46
2014-02-10,16,49.47
2014-02-10,17,56.4
2014-02-10,18,61.0
2014-02-10,19,56.22
2014-02-10,20,49.69
2014-02-10,21,41.82
2014-02-10,22,35.8
2014-02-10,23,31.74
2014-02-11,0,30.3
2014-02-11,1,28.4
2014-02-11,2,27.33
2014-02-11,3,27.0
2014-02-11,4,27.33
2014-02-11,5,30.49
2014-02-11,6,40.22
2014-02-11,7,50.76
2014-02-11,8,49.28
2014-02-11,9,48.5
2014-02-11,10,44.0
2014-02-11,11,39.74
2014-02-11,12,36.08
2014-02-11,13,36.3
2014-02-11,14,35.97
2014-02-11,15,38.21
2014-02-11,16,36.84
2014-02-11,17,45.97
2014-02-11,18,50.92
2014-02-11,19,40.25
2014-02-11,20,37.42
2014-02-11,21,31.5
2014-02-11,22,29.2
2014-02-11,23,25.0
2014-02-12,0,27.3
2014-02-12,1,27.0
2014-02-12,2,26.0
2014-02-12,3,25.95
2014-02-12,4,27.0
2014-02-12,5,29.1
2014-02-12,6,34.65
2014-02-12,7,48.58
2014-02-12,8,50.0
2014-02-12,9,49.24
2014-02-12,10,45.83
2014-02-12,11,40.0
2014-02-12,12,33.16
2014-02-12,13,32.75
2014-02-12,14,33.6
2014-02-12,15,35.5
2014-02-12,16,40.0
2014-02-12,17,50.0
2014-02-12,18,53.15
2014-02-12,19,46.52
2014-02-12,20,36.7
2014-02-12,21,31.25
2014-02-12,22,29.57
2014-02-12,23,24.1
2014-02-13,0,18.77
2014-02-13,1,16.1
2014-02-13,2,14.0
2014-02-13,3,13.0
2014-02-13,4,14.8
2014-02-13,5,18.98
2014-02-13,6,30.27
2014-02-13,7,39.12
2014-02-13,8,38.16
2014-02-13,9,36.2
2014-02-13,10,33.08
2014-02-13,11,32.96
2014-02-13,12,32.18
2014-02-13,13,34.94
2014-02-13,14,36.0
2014-02-13,15,39.17
2014-02-13,16,44.18
2014-02-13,17,50.05
2014-02-13,18,57.0
2014-02-13,19,50.7
2014-02-13,20,43.46
2014-02-13,21,35.88
2014-02-13,22,34.44
2014-02-13,23,28.3
2014-02-14,0,26.41
2014-02-14,1,23.8
2014-02-14,2,21.0
2014-02-14,3,20.22
2014-02-14,4,19.92
2014-02-14,5,25.95
2014-02-14,6,36.0
2014-02-14,7,44.0
2014-02-14,8,44.24
2014-02-14,9,38.21
2014-02-14,10,35.25
2014-02-14,11,33.8
2014-02-14,12,32.9
2014-02-14,13,32.92
2014-02-14,14,34.2
2014-02-14,15,37.6
2014-02-14,16,40.01
2014-02-14,17,48.1
2014-02-14,18,53.19
2014-02-14,19,46.35
2014-02-14,20,38.49
2014-02-14,21,32.85
2014-02-14,22,28.82
2014-02-14,23,23.39
2014-02-15,0,18.27
2014-02-15,1,15.24
2014-02-15,2,12.41
2014-02-15,3,10.7
2014-02-15,4,10.4
2014-02-15,5,11.3
2014-02-15,6,10.2
2014-02-15,7,15.4
2014-02-15,8,21.67
2014-02-15,9,25.0
2014-02-15,10,26.02
2014-02-15,11,25.4
2014-02-15,12,24.9
2014-02-15,13,20.69
2014-02-15,14,19.32
2014-02-15,15,22.18
2014-02-15,16,23.1
2014-02-15,17,31.0
2014-02-15,18,37.5
2014-02-15,19,37.13
2014-02-15,20,24.76
2014-02-15,21,20.5
2014-02-15,22,20.73
2014-02-15,23,14.3
2014-02-16,0,3.14
2014-02-16,1,2.0
2014-02-16,2,1.0
2014-02-16,3,0.15
2014-02-16,4,0.19
2014-02-16,5,1.0
2014-02-16,6,2.2
2014-02-16,7,5.0
2014-02-16,8,9.91
2014-02-16,9,16.5
2014-02-16,10,28.05
2014-02-16,11,28.04
2014-02-16,12,18.52
2014-02-16,13,13.73
2014-02-16,14,12.7
2014-02-16,15,15.0
2014-02-16,16,20.96
2014-02-16,17,30.6
2014-02-16,18,51.47
2014-02-16,19,51.47
2014-02-16,20,36.5
2014-02-16,21,31.4
2014-02-16,22,32.1
2014-02-16,23,22.7
2014-02-17,0,21.53
2014-02-17,1,22.0
2014-02-17,2,19.0
2014-02-17,3,18.0
2014-02-17,4,19.5
2014-02-17,5,27.11
2014-02-17,6,43.77
2014-02-17,7,59.3
2014-02-17,8,57.0
2014-02-17,9,48.0
2014-02-17,10,40.66
2014-02-17,11,38.7
2014-02-17,12,37.94
2014-02-17,13,37.63
2014-02-17,14,38.0
2014-02-17,15,41.0
2014-02-17,16,45.3
2014-02-17,17,56.0
2014-02-17,18,68.93
2014-02-17,19,60.0
2014-02-17,20,52.0
2014-02-17,21,41.4
2014-02-17,22,38.5
2014-02-17,23,32.0
2014-02-18,0,30.0
2014-02-18,1,29.2
2014-02-18,2,27.3
2014-02-18,3,26.09
2014-02-18,4,27.3
2014-02-18,5,29.77
2014-02-18,6,42.1
2014-02-18,7,55.0
2014-02-18,8,52.0
2014-02-18,9,46.11
2014-02-18,10,38.34
2014-02-18,11,35.9
2014-02-18,12,35.17
2014-02-18,13,35.01
2014-02-18,14,36.2
2014-02-18,15,40.8
2014-02-18,16,43.73
2014-02-18,17,48.3
2014-02-18,18,64.65
2014-02-18,19,60.0
2014-02-18,20,49.5
2014-02-18,21,41.0
2014-02-18,22,34.92
2014-02-18,23,27.3
2014-02-19,0,29.0
2014-02-19,1,27.5
2014-02-19,2,25.91
2014-02-19,3,24.45
2014-02-19,4,25.48
2014-02-19,5,29.18
2014-02-19,6,38.27
2014-02-19,7,53.18
2014-02-19,8,52.45
2014-02-19,9,49.7
2014-02-19,10,49.0
2014-02-19,11,47.1
2014-02-19,12,45.0
2014-02-19,13,44.02
2014-02-19,14,43.43
2014-02-19,15,44.28
2014-02-19,16,45.7
2014-02-19,17,51.4
2014-02-19,18,66.63
2014-02-19,19,57.94
2014-02-19,20,48.04
2014-02-19,21,39.4
2014-02-19,22,35.5
2014-02-19,23,29.3
2014-02-20,0,29.44
2014-02-20,1,27.0
2014-02-20,2,23.0
2014-02-20,3,21.86
2014-02-20,4,24.0
2014-02-20,5,27.5
2014-02-20,6,35.97
2014-02-20,7,44.94
2014-02-20,8,45.01
2014-02-20,9,43.33
2014-02-20,10,38.58
2014-02-20,11,34.0
2014-02-20,12,41.84
2014-02-20,13,33.54
2014-02-20,14,33.0
2014-02-20,15,35.0
2014-02-20,16,37.0
2014-02-20,17,49.48
2014-02-20,18,75.05
2014-02-20,19,68.01
2014-02-20,20,64.0
2014-02-20,21,60.0
2014-02-20,22,30.93
2014-02-20,23,25.81
2014-02-21,0,21.99
2014-02-21,1,21.0
2014-02-21,2,18.42
2014-02-21,3,12.0
2014-02-21,4,18.07
2014-02-21,5,24.19
2014-02-21,6,31.9
2014-02-21,7,41.78
2014-02-21,8,45.64
2014-02-21,9,46.5
2014-02-21,10,46.03
2014-02-21,11,44.44
2014-02-21,12,42.0
2014-02-21,13,40.3
2014-02-21,14,37.79
2014-02-21,15,37.76
2014-02-21,16,38.65
2014-02-21,17,43.22
2014-02-21,18,51.59
2014-02-21,19,47.04
2014-02-21,20,38.09
2014-02-21,21,32.9
2014-02-21,22,30.5
2014-02-21,23,24.76
2014-02-22,0,26.0
2014-02-22,1,23.31
2014-02-22,2,20.0
2014-02-22,3,18.25
2014-02-22,4,19.2
2014-02-22,5,21.0
2014-02-22,6,21.08
2014-02-22,7,25.6
2014-02-22,8,29.5
2014-02-22,9,30.15
2014-02-22,10,29.1
2014-02-22,11,28.52
2014-02-22,12,24.58
2014-02-22,13,23.1
2014-02-22,14,24.1
2014-02-22,15,27.0
2014-02-22,16,29.7
2014-02-22,17,37.1
2014-02-22,18,46.57
2014-02-22,19,44.67
2014-02-22,20,38.3
2014-02-22,21,33.51
2014-02-22,22,31.77
2014-02-22,23,26.26
2014-02-23,0,23.76
2014-02-23,1,20.5
2014-02-23,2,16.79
2014-02-23,3,14.7
2014-02-23,4,13.5
2014-02-23,5,14.87
2014-02-23,6,12.98
2014-02-23,7,13.42
2014-02-23,8,16.62
2014-02-23,9,19.86
2014-02-23,10,19.8
2014-02-23,11,22.93
2014-02-23,12,13.9
2014-02-23,13,10.8
2014-02-23,14,10.0
2014-02-23,15,12.63
2014-02-23,16,19.05
2014-02-23,17,31.0
2014-02-23,18,40.16
2014-02-23,19,38.3
2014-02-23,20,34.4
2014-02-23,21,28.56
2014-02-23,22,29.5
2014-02-23,23,24.95
2014-02-24,0,18.52
2014-02-24,1,19.97
2014-02-24,2,16.33
2014-02-24,3,15.0
2014-02-24,4,17.4
2014-02-24,5,24.0
2014-02-24,6,35.38
2014-02-24,7,46.8
2014-02-24,8,44.52
2014-02-24,9,34.13
2014-02-24,10,34.17
2014-02-24,11,30.99
2014-02-24,12,31.49
2014-02-24,13,29.98
2014-02-24,14,26.33
2014-02-24,15,29.19
2014-02-24,16,32.0
2014-02-24,17,39.56
2014-02-24,18,51.83
2014-02-24,19,48.31
2014-02-24,20,39.75
2014-02-24,21,32.3
2014-02-24,22,31.2
2014-02-24,23,23.99
2014-02-25,0,23.0
2014-02-25,1,23.01
2014-02-25,2,21.0
2014-02-25,3,20.0
2014-02-25,4,22.08
2014-02-25,5,24.12
2014-02-25,6,35.0
2014-02-25,7,44.54
2014-02-25,8,47.1
2014-02-25,9,36.8
2014-02-25,10,32.12
2014-02-25,11,31.02
2014-02-25,12,30.0
2014-02-25,13,30.37
2014-02-25,14,31.5
2014-02-25,15,33.8
2014-02-25,16,36.88
2014-02-25,17,48.42
2014-02-25,18,62.57
2014-02-25,19,56.78
2014-02-25,20,46.2
2014-02-25,21,35.33
2014-02-25,22,33.41
2014-02-25,23,27.55
2014-02-26,0,25.84
2014-02-26,1,24.91
2014-02-26,2,23.0
2014-02-26,3,20.0
2014-02-26,4,23.0
2014-02-26,5,28.01
2014-02-26,6,36.0
2014-02-26,7,47.0
2014-02-26,8,45.2
2014-02-26,9,46.75
2014-02-26,10,43.53
2014-02-26,11,42.49
2014-02-26,12,38.3
2014-02-26,13,38.2
2014-02-26,14,39.09
2014-02-26,15,42.0
2014-02-26,16,43.35
2014-02-26,17,47.0
2014-02-26,18,65.0
2014-02-26,19,50.08
2014-02-26,20,49.04
2014-02-26,21,42.0
2014-02-26,22,36.34
2014-02-26,23,29.56
2014-02-27,0,31.0
2014-02-27,1,30.6
2014-02-27,2,29.0
2014-02-27,3,27.93
2014-02-27,4,28.2
2014-02-27,5,30.44
2014-02-27,6,42.52
2014-02-27,7,50.06
2014-02-27,8,49.0
2014-02-27,9,49.35
2014-02-27,10,46.0
2014-02-27,11,40.8
2014-02-27,12,35.73
2014-02-27,13,34.51
2014-02-27,14,35.0
2014-02-27,15,36.85
2014-02-27,16,37.0
2014-02-27,17,44.0
2014-02-27,18,63.6
2014-02-27,19,57.63
2014-02-27,20,47.47
2014-02-27,21,37.2
2014-02-27,22,33.96
2014-02-27,23,28.99
2014-02-28,0,29.4
2014-02-28,1,28.41
2014-02-28,2,27.38
2014-02-28,3,26.13
2014-02-28,4,27.54
2014-02-28,5,30.2
2014-02-28,6,38.62
2014-02-28,7,47.73
2014-02-28,8,47.4
2014-02-28,9,46.7
2014-02-28,10,44.83
2014-02-28,11,42.62
2014-02-28,12,39.6
2014-02-28,13,38.0
2014-02-28,14,37.7
2014-02-28,15,39.2
2014-02-28,16,39.9
2014-02-28,17,46.57
2014-02-28,18,58.05
2014-02-28,19,54.19
2014-02-28,20,46.81
2014-02-28,21,38.97
2014-02-28,22,34.99
2014-02-28,23,30.98
2014-03-01,0,31.0
2014-03-01,1,29.33
2014-03-01,2,28.0
2014-03-01,3,26.63
2014-03-01,4,26.15
2014-03-01,5,27.0
2014-03-01,6,30.25
2014-03-01,7,33.5
2014-03-01,8,34.5
2014-03-01,9,37.9
2014-03-01,10,37.07
2014-03-01,11,35.02
2014-03-01,12,32.97
2014-03-01,13,31.91
2014-03-01,14,30.53
2014-03-01,15,31.19
2014-03-01,16,33.5
2014-03-01,17,41.96
2014-03-01,18,55.96
2014-03-01,19,51.63
2014-03-01,20,41.19
2014-03-01,21,34.56
2014-03-01,22,33.3
2014-03-01,23,29.7
2014-03-02,0,26.71
2014-03-02,1,22.95
2014-03-02,2,22.0
2014-03-02,3,21.66
2014-03-02,4,20.96
2014-03-02,5,22.0
2014-03-02,6,20.37
2014-03-02,7,21.94
2014-03-02,8,27.24
2014-03-02,9,29.99
2014-03-02,10,31.02
2014-03-02,11,36.02
2014-03-02,12,27.01
2014-03-02,13,24.3
2014-03-02,14,22.05
2014-03-02,15,21.95
2014-03-02,16,25.03
2014-03-02,17,36.04
2014-03-02,18,49.91
2014-03-02,19,53.02
2014-03-02,20,46.92
2014-03-02,21,35.55
2014-03-02,22,31.38
2014-03-02,23,26.4
2014-03-03,0,25.63
2014-03-03,1,24.0
2014-03-03,2,21.41
2014-03-03,3,19.0
2014-03-03,4,20.1
2014-03-03,5,25.13
2014-03-03,6,36.36
2014-03-03,7,45.99
2014-03-03,8,43.61
2014-03-03,9,46.97
2014-03-03,10,41.24
2014-03-03,11,46.93
2014-03-03,12,46.93
2014-03-03,13,41.57
2014-03-03,14,41.59
2014-03-03,15,46.94
2014-03-03,16,40.48
2014-03-03,17,49.1
2014-03-03,18,72.32
2014-03-03,19,65.66
2014-03-03,20,49.99
2014-03-03,21,42.06
2014-03-03,22,43.9
2014-03-03,23,32.03
2014-03-04,0,29.5
2014-03-04,1,30.3
2014-03-04,2,28.6
2014-03-04,3,28.3
2014-03-04,4,29.41
2014-03-04,5,31.32
2014-03-04,6,45.38
2014-03-04,7,54.94
2014-03-04,8,56.56
2014-03-04,9,51.63
2014-03-04,10,50.51
2014-03-04,11,50.07
2014-03-04,12,49.23
2014-03-04,13,48.45
2014-03-04,14,48.21
2014-03-04,15,48.31
2014-03-04,16,47.5
2014-03-04,17,52.5
2014-03-04,18,73.6
2014-03-04,19,72.6
2014-03-04,20,56.21
2014-03-04,21,47.57
2014-03-04,22,49.2
2014-03-04,23,35.81
2014-03-05,0,34.0
2014-03-05,1,32.93
2014-03-05,2,31.14
2014-03-05,3,30.88
2014-03-05,4,31.6
2014-03-05,5,35.09
2014-03-05,6,49.97
2014-03-05,7,56.9
2014-03-05,8,58.81
2014-03-05,9,55.22
2014-03-05,10,50.37
2014-03-05,11,48.7
2014-03-05,12,44.42
2014-03-05,13,43.27
2014-03-05,14,43.0
2014-03-05,15,44.47
2014-03-05,16,44.98
2014-03-05,17,48.4
2014-03-05,18,70.91
2014-03-05,19,74.98
2014-03-05,20,51.83
2014-03-05,21,46.23
2014-03-05,22,44.22
2014-03-05,23,30.75
2014-03-06,0,30.0
2014-03-06,1,29.21
2014-03-06,2,28.2
2014-03-06,3,27.93
2014-03-06,4,28.7
2014-03-06,5,32.39
2014-03-06,6,44.14
2014-03-06,7,57.08
2014-03-06,8,58.6
2014-03-06,9,49.36
2014-03-06,10,42.38
2014-03-06,11,38.0
2014-03-06,12,34.0
2014-03-06,13,34.31
2014-03-06,14,35.74
2014-03-06,15,36.98
2014-03-06,16,38.3
