date_utc,hour_utc,system_vertical_load_MW
2013-06-29,11,4715
2013-06-29,12,4632
2013-06-29,13,4560
2013-06-29,14,4498
2013-06-29,15,4405
2013-06-29,16,4363
2013-06-29,17,4376
2013-06-29,18,4408
2013-06-29,19,4572
2013-06-29,20,4338
2013-06-29,21,4099
2013-06-29,22,3838
2013-06-29,23,3658
2013-06-30,0,3463
2013-06-30,1,3343
2013-06-30,2,3288
2013-06-30,3,3281
2013-06-30,4,3512
2013-06-30,5,3807
2013-06-30,6,4082
2013-06-30,7,4304
2013-06-30,8,4476
2013-06-30,9,4520
2013-06-30,10,4505
2013-06-30,11,4410
2013-06-30,12,4352
2013-06-30,13,4289
2013-06-30,14,4268
2013-06-30,15,4193
2013-06-30,16,4178
2013-06-30,17,4207
2013-06-30,18,4316
2013-06-30,19,4487
2013-06-30,20,4261
2013-06-30,21,4039
2013-06-30,22,3812
2013-06-30,23,3629
2013-07-01,0,3441
2013-07-01,1,3366
2013-07-01,2,3431
2013-07-01,3,3641
2013-07-01,4,4321
2013-07-01,5,4742
2013-07-01,6,4930
2013-07-01,7,5079
2013-07-01,8,5171
2013-07-01,9,5250
2013-07-01,10,5293
2013-07-01,11,5265
2013-07-01,12,5227
2013-07-01,13,5196
2013-07-01,14,5125
2013-07-01,15,5018
2013-07-01,16,4891
2013-07-01,17,4874
2013-07-01,18,4919
2013-07-01,19,5049
2013-07-01,20,4834
2013-07-01,21,4618
2013-07-01,22,4303
2013-07-01,23,4042
2013-07-02,0,3811
2013-07-02,1,3737
2013-07-02,2,3766
2013-07-02,3,3936
2013-07-02,4,4578
2013-07-02,5,4957
2013-07-02,6,5082
2013-07-02,7,5213
2013-07-02,8,5330
2013-07-02,9,5393
2013-07-02,10,5445
2013-07-02,11,5394
2013-07-02,12,5377
2013-07-02,13,5370
2013-07-02,14,5306
2013-07-02,15,5171
2013-07-02,16,5027
2013-07-02,17,4997
2013-07-02,18,4997
2013-07-02,19,5115
2013-07-02,20,4909
2013-07-02,21,4699
2013-07-02,22,4339
2013-07-02,23,4061
2013-07-03,0,3826
2013-07-03,1,3749
2013-07-03,2,3776
2013-07-03,3,3933
2013-07-03,4,4576
2013-07-03,5,4973
2013-07-03,6,5128
2013-07-03,7,5299
2013-07-03,8,5418
2013-07-03,9,5503
2013-07-03,10,5555
2013-07-03,11,5508
2013-07-03,12,5478
2013-07-03,13,5454
2013-07-03,14,5387
2013-07-03,15,5267
2013-07-03,16,5142
2013-07-03,17,5081
2013-07-03,18,5086
2013-07-03,19,5203
2013-07-03,20,4991
2013-07-03,21,4779
2013-07-03,22,4381
2013-07-03,23,4128
2013-07-04,0,3869
2013-07-04,1,3772
2013-07-04,2,3809
2013-07-04,3,3976
2013-07-04,4,4635
2013-07-04,5,5038
2013-07-04,6,5201
2013-07-04,7,5365
2013-07-04,8,5500
2013-07-04,9,5609
2013-07-04,10,5655
2013-07-04,11,5636
2013-07-04,12,5615
2013-07-04,13,5571
2013-07-04,14,5507
2013-07-04,15,5374
2013-07-04,16,5240
2013-07-04,17,5193
2013-07-04,18,5172
2013-07-04,19,5297
2013-07-04,20,5106
2013-07-04,21,4871
2013-07-04,22,4494
2013-07-04,23,4203
2013-07-05,0,3983
2013-07-05,1,3904
2013-07-05,2,3918
2013-07-05,3,4081
2013-07-05,4,4713
2013-07-05,5,5114
2013-07-05,6,5275
2013-07-05,7,5433
2013-07-05,8,5535
2013-07-05,9,5634
2013-07-05,10,5680
2013-07-05,11,5605
2013-07-05,12,5553
2013-07-05,13,5495
2013-07-05,14,5434
2013-07-05,15,5304
2013-07-05,16,5144
2013-07-05,17,5112
2013-07-05,18,5075
2013-07-05,19,5131
2013-07-05,20,4951
2013-07-05,21,4747
2013-07-05,22,4401
2013-07-05,23,4170
2013-07-06,0,3909
2013-07-06,1,3801
2013-07-06,2,3773
2013-07-06,3,3758
2013-07-06,4,4057
2013-07-06,5,4382
2013-07-06,6,4633
2013-07-06,7,4847
2013-07-06,8,4995
2013-07-06,9,5072
2013-07-06,10,5101
2013-07-06,11,5015
2013-07-06,12,4944
2013-07-06,13,4870
2013-07-06,14,4826
2013-07-06,15,4718
2013-07-06,16,4636
2013-07-06,17,4639
2013-07-06,18,4651
2013-07-06,19,4752
2013-07-06,20,4475
2013-07-06,21,4256
2013-07-06,22,3983
2013-07-06,23,3784
2013-07-07,0,3606
2013-07-07,1,3486
2013-07-07,2,3448
2013-07-07,3,3422
2013-07-07,4,3674
2013-07-07,5,3996
2013-07-07,6,4295
2013-07-07,7,4528
2013-07-07,8,4718
2013-07-07,9,4799
2013-07-07,10,4793
2013-07-07,11,4726
2013-07-07,12,4679
2013-07-07,13,4640
2013-07-07,14,4629
2013-07-07,15,4554
2013-07-07,16,4519
2013-07-07,17,4554
2013-07-07,18,4633
2013-07-07,19,4789
2013-07-07,20,4504
2013-07-07,21,4235
2013-07-07,22,3944
2013-07-07,23,3731
2013-07-08,0,3557
2013-07-08,1,3494
2013-07-08,2,3542
2013-07-08,3,3779
2013-07-08,4,4511
2013-07-08,5,4957
2013-07-08,6,5148
2013-07-08,7,5350
2013-07-08,8,5472
2013-07-08,9,5593
2013-07-08,10,5667
2013-07-08,11,5660
2013-07-08,12,5636
2013-07-08,13,5611
2013-07-08,14,5549
2013-07-08,15,5421
2013-07-08,16,5281
2013-07-08,17,5228
2013-07-08,18,5196
2013-07-08,19,5308
2013-07-08,20,5055
2013-07-08,21,4789
2013-07-08,22,4409
2013-07-08,23,4129
2013-07-09,0,3901
2013-07-09,1,3839
2013-07-09,2,3873
2013-07-09,3,4046
2013-07-09,4,4683
2013-07-09,5,5100
2013-07-09,6,5248
2013-07-09,7,5406
2013-07-09,8,5561
2013-07-09,9,5659
2013-07-09,10,5735
2013-07-09,11,5699
2013-07-09,12,5677
2013-07-09,13,5651
2013-07-09,14,5566
2013-07-09,15,5442
2013-07-09,16,5313
2013-07-09,17,5259
2013-07-09,18,5220
2013-07-09,19,5349
2013-07-09,20,5123
2013-07-09,21,4836
2013-07-09,22,4455
2013-07-09,23,4192
2013-07-10,0,3958
2013-07-10,1,3871
2013-07-10,2,3922
2013-07-10,3,4082
2013-07-10,4,4714
2013-07-10,5,5124
2013-07-10,6,5343
2013-07-10,7,5550
2013-07-10,8,5699
2013-07-10,9,5792
2013-07-10,10,5849
2013-07-10,11,5820
2013-07-10,12,5787
2013-07-10,13,5757
2013-07-10,14,5661
2013-07-10,15,5526
2013-07-10,16,5382
2013-07-10,17,5318
2013-07-10,18,5289
2013-07-10,19,5403
2013-07-10,20,5161
2013-07-10,21,4896
2013-07-10,22,4533
2013-07-10,23,4260
2013-07-11,0,4040
2013-07-11,1,3965
2013-07-11,2,4012
2013-07-11,3,4153
2013-07-11,4,4747
2013-07-11,5,5126
2013-07-11,6,5286
2013-07-11,7,5446
2013-07-11,8,5585
2013-07-11,9,5668
2013-07-11,10,5721
2013-07-11,11,5651
2013-07-11,12,5604
2013-07-11,13,5530
2013-07-11,14,5430
2013-07-11,15,5305
2013-07-11,16,5146
2013-07-11,17,5046
2013-07-11,18,5070
2013-07-11,19,5195
2013-07-11,20,4969
2013-07-11,21,4738
2013-07-11,22,4377
2013-07-11,23,4133
2013-07-12,0,3894
2013-07-12,1,3842
2013-07-12,2,3886
2013-07-12,3,4019
2013-07-12,4,4594
2013-07-12,5,4973
2013-07-12,6,5097
2013-07-12,7,5223
2013-07-12,8,5325
2013-07-12,9,5425
2013-07-12,10,5453
2013-07-12,11,5401
2013-07-12,12,5336
2013-07-12,13,5269
2013-07-12,14,5216
2013-07-12,15,5111
2013-07-12,16,4975
2013-07-12,17,4931
2013-07-12,18,4918
2013-07-12,19,5038
2013-07-12,20,4866
2013-07-12,21,4664
2013-07-12,22,4304
2013-07-12,23,4055
2013-07-13,0,3831
2013-07-13,1,3723
2013-07-13,2,3701
2013-07-13,3,3675
2013-07-13,4,3992
2013-07-13,5,4297
2013-07-13,6,4523
2013-07-13,7,4710
2013-07-13,8,4825
2013-07-13,9,4901
2013-07-13,10,4903
2013-07-13,11,4811
2013-07-13,12,4712
2013-07-13,13,4652
2013-07-13,14,4625
2013-07-13,15,4544
2013-07-13,16,4495
2013-07-13,17,4497
2013-07-13,18,4560
2013-07-13,19,4704
2013-07-13,20,4420
2013-07-13,21,4181
2013-07-13,22,3915
2013-07-13,23,3736
2013-07-14,0,3538
2013-07-14,1,3453
2013-07-14,2,3425
2013-07-14,3,3366
2013-07-14,4,3598
2013-07-14,5,3923
2013-07-14,6,4198
2013-07-14,7,4411
2013-07-14,8,4592
2013-07-14,9,4645
2013-07-14,10,4620
2013-07-14,11,4563
2013-07-14,12,4502
2013-07-14,13,4493
2013-07-14,14,4460
2013-07-14,15,4427
2013-07-14,16,4390
2013-07-14,17,4417
2013-07-14,18,4531
2013-07-14,19,4728
2013-07-14,20,4444
2013-07-14,21,4172
2013-07-14,22,3918
2013-07-14,23,3721
2013-07-15,0,3544
2013-07-15,1,3489
2013-07-15,2,3557
2013-07-15,3,3758
2013-07-15,4,4447
2013-07-15,5,4894
2013-07-15,6,5065
2013-07-15,7,5199
2013-07-15,8,5315
2013-07-15,9,5409
2013-07-15,10,5465
2013-07-15,11,5442
2013-07-15,12,5407
2013-07-15,13,5375
2013-07-15,14,5289
2013-07-15,15,5169
2013-07-15,16,5051
2013-07-15,17,5003
2013-07-15,18,5040
2013-07-15,19,5144
2013-07-15,20,4895
2013-07-15,21,4669
2013-07-15,22,4305
2013-07-15,23,4075
2013-07-16,0,3835
2013-07-16,1,3734
2013-07-16,2,3787
2013-07-16,3,3918
2013-07-16,4,4532
2013-07-16,5,4943
2013-07-16,6,5094
2013-07-16,7,5231
2013-07-16,8,5339
2013-07-16,9,5427
2013-07-16,10,5477
2013-07-16,11,5423
2013-07-16,12,5408
2013-07-16,13,5401
2013-07-16,14,5343
2013-07-16,15,5246
2013-07-16,16,5112
2013-07-16,17,5065
2013-07-16,18,5083
2013-07-16,19,5184
2013-07-16,20,4954
2013-07-16,21,4747
2013-07-16,22,4386
2013-07-16,23,4102
2013-07-17,0,3880
2013-07-17,1,3804
2013-07-17,2,3840
2013-07-17,3,3969
2013-07-17,4,4565
2013-07-17,5,4982
2013-07-17,6,5144
2013-07-17,7,5307
2013-07-17,8,5450
2013-07-17,9,5550
2013-07-17,10,5616
2013-07-17,11,5594
2013-07-17,12,5574
2013-07-17,13,5540
2013-07-17,14,5481
2013-07-17,15,5388
2013-07-17,16,5254
2013-07-17,17,5203
2013-07-17,18,5214
2013-07-17,19,5321
2013-07-17,20,5075
2013-07-17,21,4827
2013-07-17,22,4456
2013-07-17,23,4197
2013-07-18,0,3946
2013-07-18,1,3858
2013-07-18,2,3915
2013-07-18,3,4061
2013-07-18,4,4651
2013-07-18,5,5062
2013-07-18,6,5253
2013-07-18,7,5439
2013-07-18,8,5592
2013-07-18,9,5679
2013-07-18,10,5725
2013-07-18,11,5698
2013-07-18,12,5673
2013-07-18,13,5640
2013-07-18,14,5562
2013-07-18,15,5428
2013-07-18,16,5285
2013-07-18,17,5215
2013-07-18,18,5240
2013-07-18,19,5346
2013-07-18,20,5091
2013-07-18,21,4833
2013-07-18,22,4493
2013-07-18,23,4234
2013-07-19,0,3997
2013-07-19,1,3908
2013-07-19,2,3969
2013-07-19,3,4110
2013-07-19,4,4687
2013-07-19,5,5080
2013-07-19,6,5268
2013-07-19,7,5437
2013-07-19,8,5571
2013-07-19,9,5652
2013-07-19,10,5722
2013-07-19,11,5669
2013-07-19,12,5590
2013-07-19,13,5578
2013-07-19,14,5514
2013-07-19,15,5397
2013-07-19,16,5252
2013-07-19,17,5194
2013-07-19,18,5173
2013-07-19,19,5269
2013-07-19,20,5042
2013-07-19,21,4803
2013-07-19,22,4417
2013-07-19,23,4195
2013-07-20,0,3940
2013-07-20,1,3833
2013-07-20,2,3838
2013-07-20,3,3800
2013-07-20,4,4084
2013-07-20,5,4405
2013-07-20,6,4667
2013-07-20,7,4863
2013-07-20,8,4985
2013-07-20,9,5143
2013-07-20,10,5083
2013-07-20,11,5008
2013-07-20,12,4925
2013-07-20,13,4856
2013-07-20,14,4806
2013-07-20,15,4690
2013-07-20,16,4644
2013-07-20,17,4647
2013-07-20,18,4718
2013-07-20,19,4854
2013-07-20,20,4561
2013-07-20,21,4282
2013-07-20,22,3989
2013-07-20,23,3804
2013-07-21,0,3610
2013-07-21,1,3501
2013-07-21,2,3480
2013-07-21,3,3410
2013-07-21,4,3660
2013-07-21,5,3962
2013-07-21,6,4242
2013-07-21,7,4457
2013-07-21,8,4599
2013-07-21,9,4644
2013-07-21,10,4637
2013-07-21,11,4554
2013-07-21,12,4519
2013-07-21,13,4508
2013-07-21,14,4476
2013-07-21,15,4441
2013-07-21,16,4455
2013-07-21,17,4478
2013-07-21,18,4624
2013-07-21,19,4802
2013-07-21,20,4486
2013-07-21,21,4214
2013-07-21,22,3924
2013-07-21,23,3718
2013-07-22,0,3550
2013-07-22,1,3484
2013-07-22,2,3541
2013-07-22,3,3723
2013-07-22,4,4399
2013-07-22,5,4852
2013-07-22,6,5057
2013-07-22,7,5231
2013-07-22,8,5395
2013-07-22,9,5485
2013-07-22,10,5566
2013-07-22,11,5551
2013-07-22,12,5544
2013-07-22,13,5515
2013-07-22,14,5444
2013-07-22,15,5328
2013-07-22,16,5201
2013-07-22,17,5162
2013-07-22,18,5168
2013-07-22,19,5235
2013-07-22,20,4967
2013-07-22,21,4711
2013-07-22,22,4334
2013-07-22,23,4063
2013-07-23,0,3853
2013-07-23,1,3790
2013-07-23,2,3872
2013-07-23,3,3995
2013-07-23,4,4582
2013-07-23,5,5006
2013-07-23,6,5188
2013-07-23,7,5379
2013-07-23,8,5556
2013-07-23,9,5673
2013-07-23,10,5732
2013-07-23,11,5694
2013-07-23,12,5679
2013-07-23,13,5651
2013-07-23,14,5543
2013-07-23,15,5428
2013-07-23,16,5304
2013-07-23,17,5264
2013-07-23,18,5295
2013-07-23,19,5339
2013-07-23,20,5057
2013-07-23,21,4790
2013-07-23,22,4402
2013-07-23,23,4139
2013-07-24,0,3924
2013-07-24,1,3867
2013-07-24,2,3949
2013-07-24,3,4060
2013-07-24,4,4616
2013-07-24,5,5028
2013-07-24,6,5195
2013-07-24,7,5369
2013-07-24,8,5520
2013-07-24,9,5633
2013-07-24,10,5697
2013-07-24,11,5641
2013-07-24,12,5613
2013-07-24,13,5575
2013-07-24,14,5492
2013-07-24,15,5353
2013-07-24,16,5228
2013-07-24,17,5168
2013-07-24,18,5202
2013-07-24,19,5258
2013-07-24,20,4987
2013-07-24,21,4736
2013-07-24,22,4356
2013-07-24,23,4079
2013-07-25,0,3859
2013-07-25,1,3786
2013-07-25,2,3859
2013-07-25,3,3991
2013-07-25,4,4573
2013-07-25,5,4961
2013-07-25,6,5130
2013-07-25,7,5289
2013-07-25,8,5425
2013-07-25,9,5495
2013-07-25,10,5540
2013-07-25,11,5483
2013-07-25,12,5446
2013-07-25,13,5414
2013-07-25,14,5339
2013-07-25,15,5224
2013-07-25,16,5091
2013-07-25,17,5043
2013-07-25,18,5103
2013-07-25,19,5170
2013-07-25,20,4945
2013-07-25,21,4706
2013-07-25,22,4349
2013-07-25,23,4089
2013-07-26,0,3871
2013-07-26,1,3793
2013-07-26,2,3865
2013-07-26,3,3976
2013-07-26,4,4539
2013-07-26,5,4959
2013-07-26,6,5195
2013-07-26,7,5414
2013-07-26,8,5560
2013-07-26,9,5661
2013-07-26,10,5710
2013-07-26,11,5655
2013-07-26,12,5562
2013-07-26,13,5557
2013-07-26,14,5486
2013-07-26,15,5361
2013-07-26,16,5219
2013-07-26,17,5155
2013-07-26,18,5188
2013-07-26,19,5220
2013-07-26,20,4996
2013-07-26,21,4745
2013-07-26,22,4376
2013-07-26,23,4113
2013-07-27,0,3863
2013-07-27,1,3750
2013-07-27,2,3774
2013-07-27,3,3754
2013-07-27,4,4067
2013-07-27,5,4407
2013-07-27,6,4682
2013-07-27,7,4922
2013-07-27,8,5079
2013-07-27,9,5201
2013-07-27,10,5216
2013-07-27,11,5142
2013-07-27,12,5050
2013-07-27,13,5004
2013-07-27,14,4969
2013-07-27,15,4907
2013-07-27,16,4864
2013-07-27,17,4869
2013-07-27,18,4960
2013-07-27,19,5045
2013-07-27,20,4727
2013-07-27,21,4454
2013-07-27,22,4109
2013-07-27,23,3910
2013-07-28,0,3713
2013-07-28,1,3608
2013-07-28,2,3600
2013-07-28,3,3539
2013-07-28,4,3797
2013-07-28,5,4139
2013-07-28,6,4441
2013-07-28,7,4705
2013-07-28,8,4890
2013-07-28,9,4987
2013-07-28,10,4995
2013-07-28,11,4949
2013-07-28,12,4902
2013-07-28,13,4861
2013-07-28,14,4835
2013-07-28,15,4804
2013-07-28,16,4778
2013-07-28,17,4797
2013-07-28,18,4951
2013-07-28,19,5069
2013-07-28,20,4716
2013-07-28,21,4405
2013-07-28,22,4103
2013-07-28,23,3860
2013-07-29,0,3684
2013-07-29,1,3611
2013-07-29,2,3695
2013-07-29,3,3791
2013-07-29,4,4452
2013-07-29,5,5046
2013-07-29,6,5347
2013-07-29,7,5594
2013-07-29,8,5767
2013-07-29,9,5900
2013-07-29,10,5988
2013-07-29,11,5969
2013-07-29,12,5929
2013-07-29,13,5882
2013-07-29,14,5804
2013-07-29,15,5689
2013-07-29,16,5558
2013-07-29,17,5500
2013-07-29,18,5562
2013-07-29,19,5584
2013-07-29,20,5231
2013-07-29,21,4927
2013-07-29,22,4522
2013-07-29,23,4260
2013-07-30,0,4019
2013-07-30,1,3939
2013-07-30,2,3990
2013-07-30,3,4137
2013-07-30,4,4632
2013-07-30,5,4978
2013-07-30,6,5117
2013-07-30,7,5273
2013-07-30,8,5380
2013-07-30,9,5448
2013-07-30,10,5477
2013-07-30,11,5444
2013-07-30,12,5413
2013-07-30,13,5372
2013-07-30,14,5300
2013-07-30,15,5184
2013-07-30,16,5015
2013-07-30,17,4983
2013-07-30,18,5058
2013-07-30,19,5095
2013-07-30,20,4837
2013-07-30,21,4623
2013-07-30,22,4278
2013-07-30,23,4023
2013-07-31,0,3810
2013-07-31,1,3741
2013-07-31,2,3829
2013-07-31,3,3950
2013-07-31,4,4513
2013-07-31,5,4915
2013-07-31,6,5105
2013-07-31,7,5271
2013-07-31,8,5415
2013-07-31,9,5524
2013-07-31,10,5566
2013-07-31,11,5538
2013-07-31,12,5512
2013-07-31,13,5470
2013-07-31,14,5396
2013-07-31,15,5272
2013-07-31,16,5147
2013-07-31,17,5093
2013-07-31,18,5173
2013-07-31,19,5222
2013-07-31,20,4967
2013-07-31,21,4722
2013-07-31,22,4327
2013-07-31,23,4053
2013-08-01,0,3833
2013-08-01,1,3752
2013-08-01,2,3815
2013-08-01,3,3923
2013-08-01,4,4488
2013-08-01,5,4911
2013-08-01,6,5099
2013-08-01,7,5285
2013-08-01,8,5399
2013-08-01,9,5494
2013-08-01,10,5538
2013-08-01,11,5512
2013-08-01,12,5502
2013-08-01,13,5484
2013-08-01,14,5400
2013-08-01,15,5265
2013-08-01,16,5159
2013-08-01,17,5118
2013-08-01,18,5185
2013-08-01,19,5207
2013-08-01,20,4934
2013-08-01,21,4665
2013-08-01,22,4272
2013-08-01,23,4013
2013-08-02,0,3799
2013-08-02,1,3721
2013-08-02,2,3796
2013-08-02,3,3924
2013-08-02,4,4460
2013-08-02,5,4869
2013-08-02,6,5081
2013-08-02,7,5258
2013-08-02,8,5425
2013-08-02,9,5542
2013-08-02,10,5591
2013-08-02,11,5556
2013-08-02,12,5523
2013-08-02,13,5494
2013-08-02,14,5426
2013-08-02,15,5331
2013-08-02,16,5184
2013-08-02,17,5140
2013-08-02,18,5189
2013-08-02,19,5199
2013-08-02,20,4954
2013-08-02,21,4689
2013-08-02,22,4317
2013-08-02,23,4054
2013-08-03,0,3835
2013-08-03,1,3726
2013-08-03,2,3735
2013-08-03,3,3700
2013-08-03,4,3963
2013-08-03,5,4292
2013-08-03,6,4575
2013-08-03,7,4827
2013-08-03,8,4997
2013-08-03,9,5106
2013-08-03,10,5118
2013-08-03,11,5048
2013-08-03,12,4988
2013-08-03,13,4932
2013-08-03,14,4936
2013-08-03,15,4850
2013-08-03,16,4810
2013-08-03,17,4809
2013-08-03,18,4951
2013-08-03,19,5000
2013-08-03,20,4669
2013-08-03,21,4432
2013-08-03,22,4078
2013-08-03,23,3839
2013-08-04,0,3625
2013-08-04,1,3525
2013-08-04,2,3527
2013-08-04,3,3495
2013-08-04,4,3707
2013-08-04,5,4009
2013-08-04,6,4280
2013-08-04,7,4550
2013-08-04,8,4720
2013-08-04,9,4825
2013-08-04,10,4854
2013-08-04,11,4802
2013-08-04,12,4756
2013-08-04,13,4710
2013-08-04,14,4684
2013-08-04,15,4670
2013-08-04,16,4649
2013-08-04,17,4679
2013-08-04,18,4883
2013-08-04,19,4888
2013-08-04,20,4493
2013-08-04,21,4170
2013-08-04,22,3903
2013-08-04,23,3706
2013-08-05,0,3559
2013-08-05,1,3471
2013-08-05,2,3565
2013-08-05,3,3762
2013-08-05,4,4415
2013-08-05,5,4857
2013-08-05,6,5137
2013-08-05,7,5368
2013-08-05,8,5494
2013-08-05,9,5655
2013-08-05,10,5779
2013-08-05,11,5769
2013-08-05,12,5737
2013-08-05,13,5672
2013-08-05,14,5615
2013-08-05,15,5508
2013-08-05,16,5375
2013-08-05,17,5301
2013-08-05,18,5428
2013-08-05,19,5401
2013-08-05,20,5072
2013-08-05,21,4776
2013-08-05,22,4370
2013-08-05,23,4091
2013-08-06,0,3896
2013-08-06,1,3788
2013-08-06,2,3841
2013-08-06,3,3968
2013-08-06,4,4555
2013-08-06,5,4984
2013-08-06,6,5236
2013-08-06,7,5474
2013-08-06,8,5642
2013-08-06,9,5774
2013-08-06,10,5849
2013-08-06,11,5839
2013-08-06,12,5801
2013-08-06,13,5784
2013-08-06,14,5701
2013-08-06,15,5571
2013-08-06,16,5452
2013-08-06,17,5412
2013-08-06,18,5497
2013-08-06,19,5450
2013-08-06,20,5111
2013-08-06,21,4811
2013-08-06,22,4438
2013-08-06,23,4170
2013-08-07,0,3944
2013-08-07,1,3863
2013-08-07,2,3948
2013-08-07,3,4081
2013-08-07,4,4636
2013-08-07,5,5069
2013-08-07,6,5322
2013-08-07,7,5546
2013-08-07,8,5727
2013-08-07,9,5851
2013-08-07,10,5924
2013-08-07,11,5889
2013-08-07,12,5859
2013-08-07,13,5821
2013-08-07,14,5729
2013-08-07,15,5608
2013-08-07,16,5476
2013-08-07,17,5419
2013-08-07,18,5536
2013-08-07,19,5483
2013-08-07,20,5173
2013-08-07,21,4848
2013-08-07,22,4470
2013-08-07,23,4186
2013-08-08,0,3977
2013-08-08,1,3910
2013-08-08,2,3967
2013-08-08,3,4090
2013-08-08,4,4643
2013-08-08,5,5073
2013-08-08,6,5331
2013-08-08,7,5595
2013-08-08,8,5786
2013-08-08,9,5935
2013-08-08,10,6003
2013-08-08,11,5970
2013-08-08,12,5901
2013-08-08,13,5870
2013-08-08,14,5770
2013-08-08,15,5641
2013-08-08,16,5499
2013-08-08,17,5456
2013-08-08,18,5587
2013-08-08,19,5513
2013-08-08,20,5178
2013-08-08,21,4875
2013-08-08,22,4495
2013-08-08,23,4234
2013-08-09,0,4033
2013-08-09,1,3956
2013-08-09,2,4030
2013-08-09,3,4140
2013-08-09,4,4653
2013-08-09,5,5064
2013-08-09,6,5313
2013-08-09,7,5559
2013-08-09,8,5751
2013-08-09,9,5849
2013-08-09,10,5920
2013-08-09,11,5886
2013-08-09,12,5798
2013-08-09,13,5745
2013-08-09,14,5683
2013-08-09,15,5541
2013-08-09,16,5394
2013-08-09,17,5329
2013-08-09,18,5420
2013-08-09,19,5307
2013-08-09,20,5023
2013-08-09,21,4727
2013-08-09,22,4322
2013-08-09,23,4071
2013-08-10,0,3875
2013-08-10,1,3770
2013-08-10,2,3784
2013-08-10,3,3779
2013-08-10,4,3953
2013-08-10,5,4204
2013-08-10,6,4428
2013-08-10,7,4620
2013-08-10,8,4767
2013-08-10,9,4821
2013-08-10,10,4803
2013-08-10,11,4702
2013-08-10,12,4626
2013-08-10,13,4559
2013-08-10,14,4533
2013-08-10,15,4445
2013-08-10,16,4346
2013-08-10,17,4344
2013-08-10,18,4549
2013-08-10,19,4512
2013-08-10,20,4197
2013-08-10,21,3980
2013-08-10,22,3725
2013-08-10,23,3562
2013-08-11,0,3398
2013-08-11,1,3307
2013-08-11,2,3311
2013-08-11,3,3267
2013-08-11,4,3415
2013-08-11,5,3729
2013-08-11,6,3983
2013-08-11,7,4240
2013-08-11,8,4405
2013-08-11,9,4494
2013-08-11,10,4500
2013-08-11,11,4440
2013-08-11,12,4414
2013-08-11,13,4395
2013-08-11,14,4391
2013-08-11,15,4332
2013-08-11,16,4306
2013-08-11,17,4318
2013-08-11,18,4584
2013-08-11,19,4556
2013-08-11,20,4218
2013-08-11,21,3960
2013-08-11,22,3701
2013-08-11,23,3501
2013-08-12,0,3375
2013-08-12,1,3298
2013-08-12,2,3400
2013-08-12,3,3579
2013-08-12,4,4192
2013-08-12,5,4633
2013-08-12,6,4839
2013-08-12,7,5031
2013-08-12,8,5193
2013-08-12,9,5312
2013-08-12,10,5404
2013-08-12,11,5368
2013-08-12,12,5346
2013-08-12,13,5328
2013-08-12,14,5256
2013-08-12,15,5172
2013-08-12,16,5017
2013-08-12,17,4962
2013-08-12,18,5134
2013-08-12,19,5029
2013-08-12,20,4726
2013-08-12,21,4479
2013-08-12,22,4121
2013-08-12,23,3862
2013-08-13,0,3664
2013-08-13,1,3599
2013-08-13,2,3697
2013-08-13,3,3823
2013-08-13,4,4361
2013-08-13,5,4748
2013-08-13,6,4943
2013-08-13,7,5152
2013-08-13,8,5332
2013-08-13,9,5445
2013-08-13,10,5487
2013-08-13,11,5449
2013-08-13,12,5423
2013-08-13,13,5379
2013-08-13,14,5268
2013-08-13,15,5119
2013-08-13,16,4989
2013-08-13,17,4943
2013-08-13,18,5094
2013-08-13,19,4939
2013-08-13,20,4657
2013-08-13,21,4448
2013-08-13,22,4103
2013-08-13,23,3858
2013-08-14,0,3661
2013-08-14,1,3613
2013-08-14,2,3690
2013-08-14,3,3862
2013-08-14,4,4340
2013-08-14,5,4694
2013-08-14,6,4827
2013-08-14,7,4957
2013-08-14,8,5065
2013-08-14,9,5126
2013-08-14,10,5162
2013-08-14,11,5126
2013-08-14,12,5091
2013-08-14,13,5069
2013-08-14,14,4996
2013-08-14,15,4879
2013-08-14,16,4783
2013-08-14,17,4804
2013-08-14,18,4962
2013-08-14,19,4797
2013-08-14,20,4539
2013-08-14,21,4353
2013-08-14,22,4035
2013-08-14,23,3793
2013-08-15,0,3616
2013-08-15,1,3551
2013-08-15,2,3653
2013-08-15,3,3802
2013-08-15,4,4299
2013-08-15,5,4684
2013-08-15,6,4823
2013-08-15,7,4940
2013-08-15,8,5063
2013-08-15,9,5151
2013-08-15,10,5190
2013-08-15,11,5149
2013-08-15,12,5127
2013-08-15,13,5117
2013-08-15,14,5040
2013-08-15,15,4953
2013-08-15,16,4816
