date,tick,export,import,system_load
2016.10.30.,20-21,472,2016,4474
2016.10.30.,21-22,653,2047,4300
2016.10.30.,22-23,750,1933,4090
2016.10.30.,23-24,899,1823,3857
2016.10.31.,0-1,862,1725,3632
2016.10.31.,1-2,873,1561,3521
2016.10.31.,2-3a,N/A,N/A,N/A
2016.10.31.,2-3b,877,1474,3376
2016.10.31.,3-4,884,1374,3308
2016.10.31.,4-5,817,1361,3390
2016.10.31.,5-6,745,1425,3566
2016.10.31.,6-7,445,1392,3827
2016.10.31.,7-8,274,1530,4172
2016.10.31.,8-9,122,1611,4330
2016.10.31.,9-10,141,1744,4384
2016.10.31.,10-11,186,1821,4386
2016.10.31.,11-12,180,1851,4404
2016.10.31.,12-13,209,1875,4427
2016.10.31.,13-14,230,1775,4323
2016.10.31.,14-15,275,1770,4274
2016.10.31.,15-16,171,1680,4299
2016.10.31.,16-17,30,1753,4494
2016.10.31.,17-18,3,1982,4817
2016.10.31.,18-19,0,2043,4784
2016.10.31.,19-20,6,1970,4710
2016.10.31.,20-21,93,1885,4509
2016.10.31.,21-22,447,2013,4277
2016.10.31.,22-23,851,2206,4046
2016.10.31.,23-24,1069,2193,3824
2016.11.01.,0-1,1286,2072,3551
2016.11.01.,1-2,1364,2000,3436
2016.11.01.,2-3,1341,1850,3264
2016.11.01.,3-4,1511,1936,3183
2016.11.01.,4-5,1632,2110,3208
2016.11.01.,5-6,1406,1982,3289
2016.11.01.,6-7,1089,1773,3399
2016.11.01.,7-8,941,1964,3685
2016.11.01.,8-9,755,2021,3908
2016.11.01.,9-10,563,1962,4016
2016.11.01.,10-11,538,1962,4060
2016.11.01.,11-12,543,2018,4100
2016.11.01.,12-13,636,2020,4105
2016.11.01.,13-14,636,1890,3995
2016.11.01.,14-15,839,2031,3939
2016.11.01.,15-16,858,2055,3951
2016.11.01.,16-17,974,2428,4155
2016.11.01.,17-18,705,2406,4469
2016.11.01.,18-19,573,2257,4513
2016.11.01.,19-20,559,2186,4484
2016.11.01.,20-21,752,2222,4331
2016.11.01.,21-22,988,2304,4116
2016.11.01.,22-23,1158,2276,3908
2016.11.01.,23-24,1190,2098,3702
2016.11.02.,0-1,1284,2007,3452
2016.11.02.,1-2,1094,1852,3353
2016.11.02.,2-3,1061,1822,3240
2016.11.02.,3-4,1055,1784,3213
2016.11.02.,4-5,1116,2016,3381
2016.11.02.,5-6,789,2062,3833
2016.11.02.,6-7,279,2066,4581
2016.11.02.,7-8,227,2262,4984
2016.11.02.,8-9,250,2133,5098
2016.11.02.,9-10,241,2156,5151
2016.11.02.,10-11,254,2181,5223
2016.11.02.,11-12,283,2284,5304
2016.11.02.,12-13,257,2279,5354
2016.11.02.,13-14,272,2250,5279
2016.11.02.,14-15,318,2306,5268
2016.11.02.,15-16,297,2325,5346
2016.11.02.,16-17,271,2477,5486
2016.11.02.,17-18,141,2463,5600
2016.11.02.,18-19,138,2384,5522
2016.11.02.,19-20,183,2281,5400
2016.11.02.,20-21,315,2207,5186
2016.11.02.,21-22,458,2128,4972
2016.11.02.,22-23,649,2113,4734
2016.11.02.,23-24,797,2017,4462
2016.11.03.,0-1,671,1953,4169
2016.11.03.,1-2,638,1746,3970
2016.11.03.,2-3,587,1584,3801
2016.11.03.,3-4,618,1559,3746
2016.11.03.,4-5,750,1805,3885
2016.11.03.,5-6,721,2020,4212
2016.11.03.,6-7,359,1992,4800
2016.11.03.,7-8,231,2123,5189
2016.11.03.,8-9,229,2184,5294
2016.11.03.,9-10,187,2178,5351
2016.11.03.,10-11,205,2195,5367
2016.11.03.,11-12,254,2240,5419
2016.11.03.,12-13,236,2175,5434
2016.11.03.,13-14,285,2152,5374
2016.11.03.,14-15,324,2186,5340
2016.11.03.,15-16,274,2201,5375
2016.11.03.,16-17,94,2218,5517
2016.11.03.,17-18,9,2318,5704
2016.11.03.,18-19,54,2313,5623
2016.11.03.,19-20,100,2247,5523
2016.11.03.,20-21,88,2222,5317
2016.11.03.,21-22,412,2289,5125
2016.11.03.,22-23,618,2289,4867
2016.11.03.,23-24,1011,2431,4622
2016.11.04.,0-1,978,2462,4320
2016.11.04.,1-2,946,2257,4123
2016.11.04.,2-3,943,2132,3950
2016.11.04.,3-4,952,2089,3889
2016.11.04.,4-5,1023,2255,4008
2016.11.04.,5-6,833,2356,4349
2016.11.04.,6-7,419,2198,4940
2016.11.04.,7-8,313,2337,5262
2016.11.04.,8-9,308,2356,5342
2016.11.04.,9-10,231,2369,5389
2016.11.04.,10-11,270,2357,5417
2016.11.04.,11-12,338,2416,5448
2016.11.04.,12-13,284,2389,5441
2016.11.04.,13-14,343,2371,5370
2016.11.04.,14-15,374,2356,5299
2016.11.04.,15-16,391,2434,5350
2016.11.04.,16-17,232,2426,5542
2016.11.04.,17-18,172,2444,5697
2016.11.04.,18-19,195,2428,5606
2016.11.04.,19-20,246,2347,5501
2016.11.04.,20-21,402,2300,5284
2016.11.04.,21-22,747,2443,5090
2016.11.04.,22-23,922,2365,4876
2016.11.04.,23-24,1047,2273,4640
2016.11.05.,0-1,1109,2413,4317
2016.11.05.,1-2,1214,2315,4115
2016.11.05.,2-3,1249,2185,3913
2016.11.05.,3-4,1233,2103,3818
2016.11.05.,4-5,1146,2054,3857
2016.11.05.,5-6,1131,2141,4016
2016.11.05.,6-7,1048,2071,4314
2016.11.05.,7-8,784,2079,4638
2016.11.05.,8-9,583,2057,4851
2016.11.05.,9-10,196,1832,4995
2016.11.05.,10-11,151,1772,5072
2016.11.05.,11-12,134,1797,5164
2016.11.05.,12-13,211,1914,5140
2016.11.05.,13-14,256,1829,5024
2016.11.05.,14-15,408,1853,4966
2016.11.05.,15-16,587,2036,4997
2016.11.05.,16-17,366,1995,5188
2016.11.05.,17-18,278,2023,5278
2016.11.05.,18-19,206,1926,5196
2016.11.05.,19-20,307,1937,5080
2016.11.05.,20-21,480,1896,4863
2016.11.05.,21-22,575,1773,4615
2016.11.05.,22-23,744,1731,4392
2016.11.05.,23-24,996,1818,4161
2016.11.06.,0-1,899,1884,3875
2016.11.06.,1-2,824,1806,3738
2016.11.06.,2-3,730,1694,3558
2016.11.06.,3-4,692,1593,3461
2016.11.06.,4-5,598,1555,3469
2016.11.06.,5-6,533,1564,3544
2016.11.06.,6-7,532,1585,3724
2016.11.06.,7-8,502,1838,4052
2016.11.06.,8-9,353,1996,4367
2016.11.06.,9-10,218,2123,4637
2016.11.06.,10-11,177,2156,4797
2016.11.06.,11-12,221,2314,4887
2016.11.06.,12-13,218,2261,4844
2016.11.06.,13-14,263,2184,4710
2016.11.06.,14-15,315,2162,4629
2016.11.06.,15-16,431,2346,4616
2016.11.06.,16-17,294,2398,4850
2016.11.06.,17-18,178,2394,5006
2016.11.06.,18-19,131,2277,4964
2016.11.06.,19-20,115,2163,4893
2016.11.06.,20-21,105,1978,4698
2016.11.06.,21-22,320,1973,4491
2016.11.06.,22-23,289,1714,4273
2016.11.06.,23-24,264,1456,4020
2016.11.07.,0-1,382,1345,3782
2016.11.07.,1-2,341,1195,3667
2016.11.07.,2-3,321,1153,3511
2016.11.07.,3-4,332,1162,3460
2016.11.07.,4-5,367,1316,3597
2016.11.07.,5-6,255,1413,4024
2016.11.07.,6-7,267,1862,4865
2016.11.07.,7-8,191,2012,5165
2016.11.07.,8-9,155,2085,5271
2016.11.07.,9-10,220,2211,5323
2016.11.07.,10-11,257,2241,5352
2016.11.07.,11-12,260,2257,5419
2016.11.07.,12-13,269,2260,5483
2016.11.07.,13-14,254,2255,5440
2016.11.07.,14-15,194,2312,5426
2016.11.07.,15-16,190,2354,5444
2016.11.07.,16-17,92,2428,5618
2016.11.07.,17-18,55,2481,5740
2016.11.07.,18-19,75,2438,5646
2016.11.07.,19-20,49,2301,5545
2016.11.07.,20-21,38,2071,5327
2016.11.07.,21-22,171,1999,5089
2016.11.07.,22-23,274,2232,4808
2016.11.07.,23-24,442,2162,4544
2016.11.08.,0-1,334,1755,4232
2016.11.08.,1-2,371,1666,4034
2016.11.08.,2-3,388,1629,3864
2016.11.08.,3-4,342,1560,3811
2016.11.08.,4-5,309,1638,3943
2016.11.08.,5-6,193,1807,4338
2016.11.08.,6-7,202,2220,5067
2016.11.08.,7-8,210,2429,5370
2016.11.08.,8-9,149,2465,5445
2016.11.08.,9-10,137,2538,5540
2016.11.08.,10-11,167,2597,5557
2016.11.08.,11-12,156,2625,5618
2016.11.08.,12-13,82,2596,5635
2016.11.08.,13-14,97,2565,5591
2016.11.08.,14-15,89,2530,5612
2016.11.08.,15-16,60,2516,5683
2016.11.08.,16-17,3,2623,5823
2016.11.08.,17-18,6,2659,5859
2016.11.08.,18-19,7,2622,5752
2016.11.08.,19-20,21,2558,5669
2016.11.08.,20-21,96,2400,5429
2016.11.08.,21-22,159,2268,5171
2016.11.08.,22-23,6,2225,4884
2016.11.08.,23-24,100,2080,4627
2016.11.09.,0-1,478,2073,4315
2016.11.09.,1-2,446,1836,4116
2016.11.09.,2-3,437,1698,3931
2016.11.09.,3-4,409,1608,3873
2016.11.09.,4-5,333,1619,4002
2016.11.09.,5-6,276,1728,4359
2016.11.09.,6-7,42,2042,5094
2016.11.09.,7-8,25,2273,5395
2016.11.09.,8-9,1,2327,5471
2016.11.09.,9-10,7,2378,5482
2016.11.09.,10-11,17,2402,5476
2016.11.09.,11-12,39,2460,5507
2016.11.09.,12-13,9,2472,5523
2016.11.09.,13-14,34,2436,5453
2016.11.09.,14-15,104,2508,5425
2016.11.09.,15-16,49,2506,5476
2016.11.09.,16-17,2,2620,5694
2016.11.09.,17-18,0,2720,5871
2016.11.09.,18-19,16,2719,5793
2016.11.09.,19-20,2,2582,5682
2016.11.09.,20-21,0,2388,5460
2016.11.09.,21-22,73,2231,5244
2016.11.09.,22-23,98,2332,4983
2016.11.09.,23-24,333,2288,4724
2016.11.10.,0-1,354,1990,4390
2016.11.10.,1-2,412,1832,4182
2016.11.10.,2-3,554,1833,3990
2016.11.10.,3-4,540,1779,3917
2016.11.10.,4-5,495,1788,4049
2016.11.10.,5-6,313,1932,4427
2016.11.10.,6-7,311,2332,5145
2016.11.10.,7-8,187,2454,5459
2016.11.10.,8-9,65,2365,5488
2016.11.10.,9-10,112,2492,5532
2016.11.10.,10-11,73,2485,5577
2016.11.10.,11-12,25,2463,5626
2016.11.10.,12-13,36,2530,5642
2016.11.10.,13-14,51,2484,5595
2016.11.10.,14-15,54,2460,5577
2016.11.10.,15-16,81,2513,5646
2016.11.10.,16-17,8,2698,5796
2016.11.10.,17-18,10,2698,5890
2016.11.10.,18-19,6,2626,5813
2016.11.10.,19-20,6,2511,5686
2016.11.10.,20-21,44,2370,5478
2016.11.10.,21-22,70,2206,5247
2016.11.10.,22-23,189,2273,4960
2016.11.10.,23-24,245,2080,4718
2016.11.11.,0-1,471,1945,4384
2016.11.11.,1-2,536,1796,4175
2016.11.11.,2-3,544,1667,3996
2016.11.11.,3-4,559,1608,3924
2016.11.11.,4-5,581,1694,4040
2016.11.11.,5-6,621,2069,4441
2016.11.11.,6-7,217,2210,5151
2016.11.11.,7-8,146,2316,5419
2016.11.11.,8-9,154,2367,5452
2016.11.11.,9-10,305,2532,5488
2016.11.11.,10-11,295,2639,5528
2016.11.11.,11-12,264,2656,5591
2016.11.11.,12-13,239,2648,5612
2016.11.11.,13-14,292,2609,5532
2016.11.11.,14-15,248,2558,5514
2016.11.11.,15-16,164,2534,5612
2016.11.11.,16-17,50,2602,5805
2016.11.11.,17-18,12,2620,5842
2016.11.11.,18-19,72,2586,5710
2016.11.11.,19-20,0,2390,5570
2016.11.11.,20-21,1,2200,5357
2016.11.11.,21-22,122,2119,5171
2016.11.11.,22-23,209,1925,4933
2016.11.11.,23-24,280,1707,4675
2016.11.12.,0-1,371,1613,4359
2016.11.12.,1-2,483,1530,4148
2016.11.12.,2-3,652,1529,3969
2016.11.12.,3-4,756,1610,3861
2016.11.12.,4-5,711,1610,3923
2016.11.12.,5-6,599,1607,4070
2016.11.12.,6-7,412,1639,4367
2016.11.12.,7-8,113,1555,4719
2016.11.12.,8-9,5,1692,5002
2016.11.12.,9-10,57,1894,5242
2016.11.12.,10-11,100,1976,5380
2016.11.12.,11-12,80,2016,5501
2016.11.12.,12-13,118,1989,5492
2016.11.12.,13-14,129,1934,5334
2016.11.12.,14-15,134,1809,5222
2016.11.12.,15-16,155,1905,5232
2016.11.12.,16-17,176,2075,5374
2016.11.12.,17-18,182,2058,5362
2016.11.12.,18-19,166,1947,5247
2016.11.12.,19-20,157,1853,5146
2016.11.12.,20-21,124,1618,4972
2016.11.12.,21-22,74,1425,4758
2016.11.12.,22-23,283,1415,4523
2016.11.12.,23-24,475,1460,4276
2016.11.13.,0-1,515,1420,3959
2016.11.13.,1-2,556,1382,3813
2016.11.13.,2-3,648,1405,3655
2016.11.13.,3-4,716,1374,3556
2016.11.13.,4-5,667,1340,3576
2016.11.13.,5-6,624,1350,3667
2016.11.13.,6-7,494,1330,3887
2016.11.13.,7-8,381,1389,4186
2016.11.13.,8-9,249,1550,4498
2016.11.13.,9-10,104,1558,4752
2016.11.13.,10-11,16,1583,4905
2016.11.13.,11-12,52,1633,4979
2016.11.13.,12-13,42,1546,4930
2016.11.13.,13-14,62,1542,4757
2016.11.13.,14-15,90,1473,4674
2016.11.13.,15-16,81,1480,4681
2016.11.13.,16-17,30,1718,5009
2016.11.13.,17-18,50,1817,5203
2016.11.13.,18-19,66,1805,5157
2016.11.13.,19-20,29,1700,5086
2016.11.13.,20-21,71,1559,4881
2016.11.13.,21-22,213,1490,4662
2016.11.13.,22-23,361,1445,4481
2016.11.13.,23-24,560,1513,4204
2016.11.14.,0-1,599,1650,3945
2016.11.14.,1-2,772,1804,3847
2016.11.14.,2-3,897,1813,3709
2016.11.14.,3-4,879,1775,3641
2016.11.14.,4-5,764,1752,3797
2016.11.14.,5-6,645,1939,4230
2016.11.14.,6-7,209,1993,5082
2016.11.14.,7-8,175,2107,5402
2016.11.14.,8-9,213,2199,5492
2016.11.14.,9-10,184,2232,5540
2016.11.14.,10-11,213,2338,5547
2016.11.14.,11-12,189,2351,5567
2016.11.14.,12-13,144,2364,5605
2016.11.14.,13-14,162,2347,5570
2016.11.14.,14-15,121,2318,5582
2016.11.14.,15-16,117,2365,5676
2016.11.14.,16-17,97,2591,5885
2016.11.14.,17-18,83,2634,5963
2016.11.14.,18-19,135,2603,5868
2016.11.14.,19-20,128,2467,5797
2016.11.14.,20-21,108,2252,5564
2016.11.14.,21-22,262,2248,5311
2016.11.14.,22-23,351,2390,5025
2016.11.14.,23-24,530,2353,4787
2016.11.15.,0-1,532,2192,4465
2016.11.15.,1-2,638,2200,4269
2016.11.15.,2-3,572,2069,4085
2016.11.15.,3-4,555,2017,4021
2016.11.15.,4-5,492,2004,4162
2016.11.15.,5-6,379,2132,4517
2016.11.15.,6-7,280,2282,5274
2016.11.15.,7-8,52,2150,5534
2016.11.15.,8-9,7,2121,5552
2016.11.15.,9-10,2,2180,5565
2016.11.15.,10-11,22,2207,5555
2016.11.15.,11-12,53,2272,5584
2016.11.15.,12-13,2,2258,5604
2016.11.15.,13-14,0,2210,5579
2016.11.15.,14-15,27,2247,5573
2016.11.15.,15-16,9,2278,5656
2016.11.15.,16-17,11,2434,5900
2016.11.15.,17-18,36,2494,5987
2016.11.15.,18-19,37,2374,5884
2016.11.15.,19-20,81,2316,5773
2016.11.15.,20-21,157,2205,5534
2016.11.15.,21-22,335,2175,5301
2016.11.15.,22-23,331,2166,5051
2016.11.15.,23-24,511,2149,4793
2016.11.16.,0-1,546,1781,4467
2016.11.16.,1-2,589,1618,4261
2016.11.16.,2-3,704,1617,4084
2016.11.16.,3-4,801,1631,4014
2016.11.16.,4-5,625,1630,4126
2016.11.16.,5-6,444,1838,4513
2016.11.16.,6-7,184,2190,5254
2016.11.16.,7-8,38,2205,5544
2016.11.16.,8-9,3,2312,5641
2016.11.16.,9-10,7,2367,5733
2016.11.16.,10-11,1,2413,5789
2016.11.16.,11-12,0,2459,5842
2016.11.16.,12-13,6,2547,5872
2016.11.16.,13-14,36,2510,5814
2016.11.16.,14-15,74,2564,5810
2016.11.16.,15-16,78,2625,5890
2016.11.16.,16-17,56,2760,6049
2016.11.16.,17-18,79,2735,6058
2016.11.16.,18-19,65,2611,5941
2016.11.16.,19-20,98,2576,5818
2016.11.16.,20-21,177,2637,5584
2016.11.16.,21-22,349,2589,5344
2016.11.16.,22-23,422,2588,5073
2016.11.16.,23-24,579,2487,4822
2016.11.17.,0-1,475,2301,4506
2016.11.17.,1-2,460,2083,4327
2016.11.17.,2-3,501,1985,4106
2016.11.17.,3-4,484,1934,4020
2016.11.17.,4-5,474,2052,4169
2016.11.17.,5-6,492,2335,4555
2016.11.17.,6-7,304,2588,5293
2016.11.17.,7-8,158,2516,5599
2016.11.17.,8-9,112,2480,5660
2016.11.17.,9-10,90,2436,5698
2016.11.17.,10-11,45,2409,5729
2016.11.17.,11-12,25,2427,5762
2016.11.17.,12-13,21,2463,5781
2016.11.17.,13-14,81,2451,5715
2016.11.17.,14-15,114,2480,5722
2016.11.17.,15-16,145,2578,5798
2016.11.17.,16-17,111,2687,5993
2016.11.17.,17-18,112,2696,6012
2016.11.17.,18-19,158,2657,5879
2016.11.17.,19-20,227,2605,5762
2016.11.17.,20-21,380,2536,5530
2016.11.17.,21-22,540,2548,5301
2016.11.17.,22-23,439,2593,5049
2016.11.17.,23-24,553,2490,4781
2016.11.18.,0-1,652,2366,4458
2016.11.18.,1-2,611,2160,4255
2016.11.18.,2-3,588,2002,4067
2016.11.18.,3-4,629,1965,3974
2016.11.18.,4-5,651,2082,4099
2016.11.18.,5-6,705,2375,4466
2016.11.18.,6-7,292,2278,5206
2016.11.18.,7-8,150,2191,5490
2016.11.18.,8-9,93,2167,5564
2016.11.18.,9-10,32,2089,5620
2016.11.18.,10-11,21,2104,5626
2016.11.18.,11-12,25,2080,5620
2016.11.18.,12-13,47,2114,5595
2016.11.18.,13-14,123,2069,5500
2016.11.18.,14-15,134,2077,5481
2016.11.18.,15-16,149,2165,5555
2016.11.18.,16-17,75,2285,5791
2016.11.18.,17-18,49,2311,5852
2016.11.18.,18-19,62,2235,5706
2016.11.18.,19-20,77,2141,5568
2016.11.18.,20-21,177,2076,5367
2016.11.18.,21-22,364,2179,5153
2016.11.18.,22-23,338,2307,4914
2016.11.18.,23-24,447,2283,4665
2016.11.19.,0-1,366,2006,4348
2016.11.19.,1-2,304,1879,4157
2016.11.19.,2-3,216,1695,3940
2016.11.19.,3-4,234,1642,3832
2016.11.19.,4-5,255,1729,3873
2016.11.19.,5-6,286,1854,4012
2016.11.19.,6-7,138,1815,4331
2016.11.19.,7-8,41,2024,4633
2016.11.19.,8-9,4,2163,4855
2016.11.19.,9-10,0,2325,4998
2016.11.19.,10-11,0,2341,5056
2016.11.19.,11-12,0,2424,5132
2016.11.19.,12-13,0,2386,5142
2016.11.19.,13-14,1,2234,5004
2016.11.19.,14-15,3,2124,4900
2016.11.19.,15-16,4,2146,4930
2016.11.19.,16-17,11,2326,5204
2016.11.19.,17-18,11,2367,5253
2016.11.19.,18-19,0,2303,5152
2016.11.19.,19-20,68,2291,5063
2016.11.19.,20-21,176,2190,4858
2016.11.19.,21-22,225,2039,4637
2016.11.19.,22-23,167,1817,4392
2016.11.19.,23-24,256,1691,4150
2016.11.20.,0-1,318,1536,3873
2016.11.20.,1-2,430,1587,3750
2016.11.20.,2-3,485,1521,3575
2016.11.20.,3-4,447,1405,3472
2016.11.20.,4-5,467,1417,3485
2016.11.20.,5-6,469,1483,3585
2016.11.20.,6-7,436,1562,3795
2016.11.20.,7-8,338,1717,4074
2016.11.20.,8-9,461,2167,4360
2016.11.20.,9-10,428,2370,4614
2016.11.20.,10-11,477,2484,4746
2016.11.20.,11-12,431,2509,4804
2016.11.20.,12-13,417,2380,4747
2016.11.20.,13-14,509,2264,4610
2016.11.20.,14-15,497,2183,4511
2016.11.20.,15-16,506,2157,4546
2016.11.20.,16-17,526,2294,4908
2016.11.20.,17-18,597,2387,5036
2016.11.20.,18-19,666,2429,4970
2016.11.20.,19-20,705,2421,4935
2016.11.20.,20-21,751,2363,4759
2016.11.20.,21-22,724,2220,4538
2016.11.20.,22-23,622,1938,4317
2016.11.20.,23-24,612,1690,4071
2016.11.21.,0-1,455,1532,3817
2016.11.21.,1-2,290,1322,3718
2016.11.21.,2-3,251,1242,3595
2016.11.21.,3-4,168,1066,3523
2016.11.21.,4-5,238,1237,3645
2016.11.21.,5-6,302,1609,4083
2016.11.21.,6-7,45,1820,4950
2016.11.21.,7-8,50,1929,5221
2016.11.21.,8-9,59,1999,5273
2016.11.21.,9-10,64,2081,5273
2016.11.21.,10-11,39,2060,5282
2016.11.21.,11-12,16,2116,5330
2016.11.21.,12-13,20,2175,5370
2016.11.21.,13-14,19,2132,5303
2016.11.21.,14-15,13,2103,5296
2016.11.21.,15-16,18,2182,5398
2016.11.21.,16-17,42,2304,5676
2016.11.21.,17-18,35,2321,5763
2016.11.21.,18-19,37,2220,5689
2016.11.21.,19-20,41,2152,5601
2016.11.21.,20-21,86,1998,5358
2016.11.21.,21-22,152,1946,5108
2016.11.21.,22-23,267,2131,4842
2016.11.21.,23-24,323,2062,4602
2016.11.22.,0-1,511,2049,4290
2016.11.22.,1-2,414,1828,4107
2016.11.22.,2-3,319,1623,3941
2016.11.22.,3-4,257,1502,3872
2016.11.22.,4-5,277,1652,3997
2016.11.22.,5-6,288,1864,4367
2016.11.22.,6-7,62,1951,5117
2016.11.22.,7-8,41,2002,5368
2016.11.22.,8-9,31,2017,5383
2016.11.22.,9-10,31,2032,5372
2016.11.22.,10-11,12,2062,5340
2016.11.22.,11-12,2,2071,5381
2016.11.22.,12-13,23,2094,5407
2016.11.22.,13-14,26,2031,5351
2016.11.22.,14-15,7,1992,5364
2016.11.22.,15-16,6,2087,5478
2016.11.22.,16-17,0,2321,5788
2016.11.22.,17-18,39,2414,5856
2016.11.22.,18-19,92,2344,5763
2016.11.22.,19-20,61,2225,5656
2016.11.22.,20-21,98,2059,5420
2016.11.22.,21-22,212,2012,5169
2016.11.22.,22-23,153,2122,4895
2016.11.22.,23-24,181,1933,4627
2016.11.23.,0-1,182,1644,4315
2016.11.23.,1-2,321,1598,4114
2016.11.23.,2-3,328,1477,3949
2016.11.23.,3-4,340,1435,3875
2016.11.23.,4-5,307,1475,4014
2016.11.23.,5-6,286,1714,4386
2016.11.23.,6-7,158,1985,5159
2016.11.23.,7-8,137,2137,5404
2016.11.23.,8-9,159,2216,5418
2016.11.23.,9-10,146,2242,5443
2016.11.23.,10-11,157,2263,5423
2016.11.23.,11-12,175,2306,5449
2016.11.23.,12-13,65,2213,5462
2016.11.23.,13-14,116,2200,5407
2016.11.23.,14-15,131,2180,5407
2016.11.23.,15-16,107,2226,5505
2016.11.23.,16-17,19,2339,5815
2016.11.23.,17-18,72,2429,5898
2016.11.23.,18-19,28,2272,5782
2016.11.23.,19-20,57,2176,5675
2016.11.23.,20-21,46,1972,5449
2016.11.23.,21-22,81,1830,5194
2016.11.23.,22-23,134,1981,4936
2016.11.23.,23-24,173,1832,4698
2016.11.24.,0-1,321,1656,4386
2016.11.24.,1-2,363,1472,4184
2016.11.24.,2-3,381,1409,3988
2016.11.24.,3-4,365,1374,3932
2016.11.24.,4-5,317,1391,4077
2016.11.24.,5-6,261,1639,4449
2016.11.24.,6-7,133,1929,5196
2016.11.24.,7-8,97,2015,5430
2016.11.24.,8-9,118,2116,5489
2016.11.24.,9-10,119,2127,5487
2016.11.24.,10-11,175,2051,5499
2016.11.24.,11-12,162,2116,5522
2016.11.24.,12-13,156,2247,5510
2016.11.24.,13-14,149,2170,5447
2016.11.24.,14-15,132,2169,5461
2016.11.24.,15-16,121,2245,5599
2016.11.24.,16-17,92,2456,5881
2016.11.24.,17-18,56,2485,5896
2016.11.24.,18-19,77,2416,5799
2016.11.24.,19-20,57,2274,5681
2016.11.24.,20-21,50,2060,5440
2016.11.24.,21-22,149,1998,5193
2016.11.24.,22-23,191,2150,4940
2016.11.24.,23-24,239,1975,4670
2016.11.25.,0-1,425,1933,4337
2016.11.25.,1-2,456,1740,4155
2016.11.25.,2-3,405,1582,4005
2016.11.25.,3-4,399,1508,3927
2016.11.25.,4-5,308,1508,4055
2016.11.25.,5-6,258,1807,4425
2016.11.25.,6-7,110,2096,5170
2016.11.25.,7-8,102,2186,5445
2016.11.25.,8-9,108,2237,5484
2016.11.25.,9-10,83,2232,5539
2016.11.25.,10-11,139,2299,5578
2016.11.25.,11-12,103,2292,5618
2016.11.25.,12-13,88,2289,5616
2016.11.25.,13-14,106,2239,5538
2016.11.25.,14-15,103,2261,5515
2016.11.25.,15-16,64,2326,5615
2016.11.25.,16-17,71,2542,5841
2016.11.25.,17-18,38,2529,5803
2016.11.25.,18-19,51,2429,5636
2016.11.25.,19-20,59,2319,5534
2016.11.25.,20-21,33,2120,5319
2016.11.25.,21-22,213,2116,5117
2016.11.25.,22-23,347,2396,4911
2016.11.25.,23-24,443,2283,4670
2016.11.26.,0-1,447,2116,4327
2016.11.26.,1-2,462,2038,4151
2016.11.26.,2-3,380,1884,3945
2016.11.26.,3-4,372,1778,3857
2016.11.26.,4-5,307,1772,3889
2016.11.26.,5-6,351,1944,4039
2016.11.26.,6-7,208,2082,4396
2016.11.26.,7-8,136,2126,4668
2016.11.26.,8-9,116,2099,4880
2016.11.26.,9-10,113,2222,5016
2016.11.26.,10-11,94,2223,5086
2016.11.26.,11-12,78,2266,5138
2016.11.26.,12-13,74,2210,5102
2016.11.26.,13-14,90,2149,4960
2016.11.26.,14-15,178,2131,4850
2016.11.26.,15-16,206,2259,4921
2016.11.26.,16-17,118,2417,5271
2016.11.26.,17-18,101,2383,5286
2016.11.26.,18-19,91,2273,5181
2016.11.26.,19-20,129,2318,5096
2016.11.26.,20-21,128,2415,4914
2016.11.26.,21-22,194,2333,4700
2016.11.26.,22-23,247,2171,4458
2016.11.26.,23-24,294,1969,4212
2016.11.27.,0-1,576,2105,3935
2016.11.27.,1-2,517,1921,3812
2016.11.27.,2-3,582,1832,3603
2016.11.27.,3-4,561,1703,3512
2016.11.27.,4-5,545,1706,3530
2016.11.27.,5-6,578,1803,3609
2016.11.27.,6-7,546,1919,3860
2016.11.27.,7-8,410,2062,4155
2016.11.27.,8-9,342,2186,4476
2016.11.27.,9-10,96,2236,4773
2016.11.27.,10-11,52,2252,4924
2016.11.27.,11-12,40,2250,4988
2016.11.27.,12-13,49,2149,4909
2016.11.27.,13-14,17,1996,4760
2016.11.27.,14-15,80,1990,4687
2016.11.27.,15-16,68,2080,4726
2016.11.27.,16-17,57,2317,5037
2016.11.27.,17-18,30,2359,5094
2016.11.27.,18-19,9,2290,5040
2016.11.27.,19-20,3,2235,5005
2016.11.27.,20-21,32,2074,4831
2016.11.27.,21-22,161,1992,4636
2016.11.27.,22-23,234,1845,4429
2016.11.27.,23-24,410,1758,4163
2016.11.28.,0-1,651,1829,3908
2016.11.28.,1-2,689,1866,3843
2016.11.28.,2-3,736,1792,3680
2016.11.28.,3-4,698,1684,3604
2016.11.28.,4-5,562,1541,3758
2016.11.28.,5-6,411,1642,4204
2016.11.28.,6-7,60,1796,5077
2016.11.28.,7-8,63,1948,5363
2016.11.28.,8-9,63,1972,5408
2016.11.28.,9-10,100,2051,5416
2016.11.28.,10-11,132,2128,5431
2016.11.28.,11-12,197,2210,5499
2016.11.28.,12-13,117,2161,5536
2016.11.28.,13-14,116,2095,5510
2016.11.28.,14-15,67,2047,5504
2016.11.28.,15-16,28,2117,5614
2016.11.28.,16-17,10,2354,5915
2016.11.28.,17-18,3,2396,5947
2016.11.28.,18-19,2,2286,5835
2016.11.28.,19-20,0,2173,5750
